transaction_id,customer_id,transaction_date,transaction_type,merchant_category,amount_eur,country,customer_segment
6552,278,2025-05-11 00:36:50,Online Payment,Restaurants,166.38,UK,Standard
6553,63,2025-04-18 03:54:45,Transfer,Restaurants,234.99,UK,Standard
6554,589,2025-05-05 00:32:58,Card Payment,Groceries,1147.89,UK,Business
6555,902,2025-05-03 09:53:14,Online Payment,Utilities,353.28,Senegal,Premium
6556,650,2025-03-23 14:08:24,Cash Withdrawal,Utilities,283.95,UK,Standard
6557,146,2025-07-08 12:36:16,Card Payment,Entertainment,206.0,Portugal,Standard
6558,962,2025-06-04 22:06:00,Online Payment,Travel,493.18,Germany,Premium
6559,510,2025-12-21 07:59:48,Card Payment,Entertainment,442.61,Senegal,Premium
6560,855,2025-05-29 07:33:20,Online Payment,Utilities,180.32,Senegal,Standard
6561,74,2025-09-18 12:52:12,Card Payment,Entertainment,28.44,Senegal,Standard
6562,781,2025-09-29 00:33:02,Card Payment,Healthcare,323.15,Senegal,Premium
6563,696,2025-09-18 08:49:12,Online Payment,Entertainment,294.56,France,Premium
6564,619,2025-10-15 21:56:12,Card Payment,Utilities,8.57,Spain,Standard
6565,576,2025-12-15 19:01:42,Card Payment,Entertainment,191.19,France,Standard
6566,300,2025-06-24 15:16:31,Card Payment,Groceries,250.61,Germany,Standard
6567,162,2025-03-22 16:17:35,Transfer,Travel,784.51,Germany,Standard
6568,102,2025-06-18 01:56:46,Online Payment,Healthcare,110.22,Senegal,Standard
6569,814,2025-06-24 04:37:09,Transfer,Groceries,201.04,UK,Standard
6570,47,2025-04-17 21:09:14,Card Payment,Groceries,266.57,Senegal,Standard
6571,22,2025-09-11 06:55:22,Transfer,Shopping,276.28,Portugal,Standard
6572,629,2025-05-18 00:28:27,Card Payment,Restaurants,92.87,Portugal,Standard
6573,699,2025-10-05 23:45:53,Card Payment,Transport,174.38,Senegal,Standard
6574,640,2025-04-11 14:28:29,Cash Withdrawal,Groceries,81.27,France,Premium
6575,501,2025-11-19 09:11:58,Online Payment,Transport,221.82,Portugal,Standard
6576,951,2025-07-20 15:06:49,Card Payment,Travel,29.35,Spain,Standard
6577,679,2025-12-22 20:52:02,Card Payment,Healthcare,24.55,Senegal,Standard
6578,226,2025-12-25 00:54:28,Card Payment,Healthcare,105.79,Senegal,Standard
6579,557,2025-02-10 23:08:21,Card Payment,Utilities,55.96,Senegal,Standard
6580,887,2025-10-19 01:42:07,Transfer,Restaurants,63.44,Germany,Premium
6581,61,2025-07-16 13:44:46,Online Payment,Healthcare,92.09,Senegal,Standard
6582,729,2025-01-13 10:48:17,Transfer,Utilities,285.07,Senegal,Standard
6583,152,2025-04-19 04:45:31,Transfer,Utilities,33.44,France,Standard
6584,872,2025-05-24 17:15:53,Online Payment,Travel,251.85,Senegal,Standard
6585,119,2025-08-21 23:26:36,Card Payment,Groceries,238.26,Portugal,Standard
6586,243,2025-03-26 02:38:09,Card Payment,Healthcare,160.87,Senegal,Standard
6587,262,2025-11-08 00:55:32,Card Payment,Transport,16.61,France,Standard
6588,516,2025-09-30 01:41:33,Transfer,Healthcare,376.19,Germany,Premium
6589,744,2025-07-20 09:52:56,Card Payment,Transport,139.55,Portugal,Standard
6590,477,2025-07-09 16:32:57,Transfer,Travel,223.36,France,Standard
6591,775,2025-04-26 14:30:27,Card Payment,Groceries,266.49,France,Standard
6592,644,2025-05-24 17:48:40,Card Payment,Entertainment,191.8,Senegal,Standard
6593,955,2025-10-26 22:30:01,Transfer,Transport,250.87,Spain,Standard
6594,734,2025-09-28 10:16:48,Transfer,Utilities,223.97,Senegal,Standard
6595,553,2025-01-23 19:35:22,Cash Withdrawal,Travel,195.55,France,Premium
6596,5,2025-01-13 09:36:08,Card Payment,Utilities,62.11,Senegal,Standard
6597,627,2025-01-17 00:04:41,Online Payment,Restaurants,12.68,Senegal,Standard
6598,25,2025-06-27 07:21:58,Card Payment,Healthcare,108.11,UK,Standard
6599,832,2025-02-15 15:27:05,Cash Withdrawal,Travel,242.46,UK,Standard
6600,216,2025-03-14 23:06:25,Transfer,Entertainment,28.8,France,Standard
6601,208,2025-03-31 14:08:13,Card Payment,Entertainment,309.1,UK,Premium
6602,980,2025-01-28 09:24:07,Card Payment,Utilities,260.34,Senegal,Standard
6603,567,2025-08-08 02:52:44,Online Payment,Groceries,162.9,Senegal,Standard
6604,110,2025-12-26 08:26:04,Card Payment,Entertainment,153.12,France,Standard
6605,62,2025-09-05 04:37:09,Card Payment,Entertainment,206.02,UK,Standard
6606,95,2025-02-24 00:01:43,Card Payment,Healthcare,36.57,UK,Standard
6607,579,2025-08-21 15:07:49,Transfer,Transport,289.54,Senegal,Standard
6608,922,2025-06-20 05:32:34,Card Payment,Utilities,274.29,Senegal,Standard
6609,955,2025-02-07 00:27:17,Card Payment,Utilities,249.3,Spain,Standard
6610,463,2025-08-10 09:58:45,Cash Withdrawal,Travel,162.57,Senegal,Standard
6611,430,2025-05-01 12:44:24,Online Payment,Shopping,34.75,Spain,Standard
6612,896,2025-04-09 23:08:55,Transfer,Shopping,131.18,France,Standard
6613,478,2025-08-16 13:49:45,Card Payment,Restaurants,212.25,Senegal,Premium
6614,552,2025-04-24 20:50:44,Transfer,Healthcare,216.65,Germany,Standard
6615,383,2025-12-09 23:41:43,Card Payment,Travel,15.03,Senegal,Standard
6616,256,2025-01-09 22:23:33,Transfer,Groceries,34.46,France,Standard
6617,362,2025-02-09 12:47:05,Cash Withdrawal,Groceries,205.27,Spain,Standard
6618,660,2025-12-08 22:58:48,Online Payment,Transport,752.76,UK,Business
6619,756,2025-09-09 05:29:44,Card Payment,Utilities,22.1,Senegal,Standard
6620,345,2025-11-23 23:23:26,Cash Withdrawal,Travel,108.86,UK,Business
6621,624,2025-04-28 08:22:40,Online Payment,Entertainment,415.15,Senegal,Premium
6622,824,2025-12-16 21:06:17,Cash Withdrawal,Shopping,64.06,UK,Premium
6623,700,2025-09-18 03:10:14,Online Payment,Groceries,266.3,Germany,Premium
6624,329,2025-04-09 00:58:21,Cash Withdrawal,Travel,244.59,Portugal,Premium
6625,994,2025-09-25 07:50:41,Online Payment,Groceries,108.65,Portugal,Standard
6626,270,2025-05-08 11:42:50,Online Payment,Shopping,245.62,Germany,Standard
6627,446,2025-05-08 10:21:13,Transfer,Healthcare,135.66,UK,Standard
6628,499,2025-07-18 05:15:06,Card Payment,Shopping,32.76,Senegal,Standard
6629,97,2025-11-13 14:49:16,Online Payment,Healthcare,449.66,France,Premium
6630,293,2025-07-20 19:14:01,Card Payment,Restaurants,365.6,France,Premium
6631,242,2025-11-23 06:16:16,Cash Withdrawal,Healthcare,48.53,UK,Business
6632,598,2025-12-30 21:27:11,Online Payment,Transport,129.08,Senegal,Standard
6633,42,2025-07-13 05:05:31,Transfer,Entertainment,83.12,Senegal,Standard
6634,449,2025-04-06 12:17:32,Card Payment,Utilities,141.71,Germany,Premium
6635,534,2025-05-17 00:15:20,Card Payment,Healthcare,121.04,France,Standard
6636,263,2025-05-14 17:01:30,Cash Withdrawal,Healthcare,292.55,Senegal,Standard
6637,436,2025-07-25 22:14:26,Card Payment,Restaurants,1022.74,Germany,Business
6638,411,2025-10-31 06:28:48,Transfer,Entertainment,564.65,France,Premium
6639,69,2025-12-19 23:55:20,Card Payment,Transport,141.11,UK,Standard
6640,148,2025-01-15 22:47:54,Transfer,Shopping,101.67,UK,Standard
6641,855,2025-05-14 12:06:24,Card Payment,Groceries,109.56,Senegal,Standard
6642,727,2025-10-01 16:44:04,Transfer,Groceries,295.97,France,Premium
6643,531,2025-04-02 16:36:26,Card Payment,Utilities,165.96,Spain,Standard
6644,447,2025-10-04 06:25:29,Card Payment,Utilities,62.97,Senegal,Standard
6645,653,2025-05-27 19:42:00,Online Payment,Restaurants,276.45,Senegal,Standard
6646,550,2025-05-08 11:15:29,Card Payment,Groceries,200.69,Senegal,Standard
6647,111,2025-05-15 03:35:37,Card Payment,Entertainment,96.86,Senegal,Standard
6648,106,2025-12-11 16:50:17,Transfer,Transport,14.62,Portugal,Standard
6649,886,2025-09-17 23:44:54,Card Payment,Transport,190.66,France,Standard
6650,241,2025-12-30 00:17:54,Online Payment,Entertainment,633.34,Germany,Business
6651,691,2025-08-15 17:50:04,Card Payment,Healthcare,145.07,Germany,Standard
6652,715,2025-06-23 07:05:11,Card Payment,Entertainment,118.63,Senegal,Standard
6653,848,2025-08-19 10:15:34,Online Payment,Groceries,501.51,Germany,Premium
6654,278,2025-12-03 07:00:05,Card Payment,Shopping,9.13,UK,Standard
6655,30,2025-07-26 09:31:05,Cash Withdrawal,Restaurants,108.28,France,Premium
6656,848,2025-01-17 05:37:37,Card Payment,Travel,202.22,Germany,Premium
6657,712,2025-08-01 23:18:00,Transfer,Healthcare,129.13,Senegal,Standard
6658,327,2025-05-02 20:01:47,Transfer,Restaurants,159.78,Senegal,Standard
6659,900,2025-01-07 20:11:09,Card Payment,Travel,57.63,Senegal,Standard
6660,9,2025-09-27 20:05:13,Card Payment,Groceries,202.39,Spain,Standard
6661,524,2025-04-10 16:36:17,Card Payment,Utilities,10.03,Senegal,Premium
6662,551,2025-11-19 05:50:04,Card Payment,Travel,520.51,UK,Premium
6663,805,2025-04-08 00:22:01,Cash Withdrawal,Restaurants,20.08,France,Standard
6664,466,2025-03-29 06:03:17,Card Payment,Transport,270.39,Portugal,Standard
6665,210,2025-03-27 04:06:31,Online Payment,Healthcare,233.29,UK,Premium
6666,376,2025-10-24 20:26:11,Card Payment,Entertainment,256.11,Senegal,Standard
6667,61,2025-12-06 06:04:04,Card Payment,Restaurants,139.03,Senegal,Standard
6668,852,2025-12-06 20:20:17,Online Payment,Shopping,510.84,France,Premium
6669,419,2025-07-19 07:17:24,Card Payment,Utilities,95.37,Senegal,Standard
6670,573,2025-06-15 12:47:05,Transfer,Healthcare,390.47,Germany,Premium
6671,624,2025-05-03 13:05:14,Card Payment,Restaurants,465.04,Senegal,Premium
6672,372,2025-09-21 23:38:45,Online Payment,Entertainment,139.38,UK,Standard
6673,227,2025-02-19 15:49:33,Card Payment,Utilities,196.05,Senegal,Standard
6674,84,2025-10-12 17:46:35,Transfer,Groceries,216.59,UK,Premium
6675,375,2025-10-27 21:53:53,Card Payment,Restaurants,178.17,Senegal,Standard
6676,686,2025-06-17 22:50:10,Cash Withdrawal,Shopping,24.02,Senegal,Standard
6677,675,2025-09-18 22:23:47,Card Payment,Groceries,60.2,France,Standard
6678,699,2025-10-05 02:56:40,Cash Withdrawal,Transport,86.08,Senegal,Standard
6679,830,2025-05-24 12:16:35,Card Payment,Transport,289.19,Senegal,Premium
6680,802,2025-01-23 20:58:59,Transfer,Healthcare,339.13,Spain,Business
6681,890,2025-07-23 12:37:08,Card Payment,Restaurants,168.03,UK,Standard
6682,753,2025-04-05 00:46:45,Transfer,Groceries,1176.46,Germany,Business
6683,849,2025-02-11 20:44:50,Card Payment,Groceries,109.87,Senegal,Standard
6684,926,2025-06-14 16:15:05,Card Payment,Utilities,289.5,Senegal,Standard
6685,330,2025-12-24 13:36:09,Transfer,Restaurants,102.4,Spain,Standard
6686,895,2025-08-06 21:50:15,Transfer,Groceries,212.15,UK,Standard
6687,747,2025-02-26 04:38:59,Card Payment,Transport,210.28,France,Premium
6688,800,2025-11-14 23:30:09,Card Payment,Restaurants,85.59,Spain,Standard
6689,700,2025-06-26 04:13:36,Card Payment,Healthcare,3226.78,Germany,Premium
6690,586,2025-03-13 11:13:24,Transfer,Travel,269.4,France,Standard
6691,712,2025-08-31 17:38:36,Card Payment,Travel,19.93,Senegal,Standard
6692,920,2025-08-23 14:03:58,Card Payment,Shopping,324.27,UK,Premium
6693,249,2025-06-20 16:00:02,Online Payment,Groceries,283.46,Senegal,Standard
6694,136,2025-12-12 02:04:03,Transfer,Groceries,1134.77,Senegal,Business
6695,38,2025-06-07 22:50:54,Cash Withdrawal,Travel,78.7,France,Standard
6696,789,2025-03-10 01:39:31,Transfer,Groceries,493.78,UK,Premium
6697,695,2025-10-16 17:21:26,Card Payment,Utilities,38.18,Senegal,Business
6698,897,2025-08-10 20:12:59,Card Payment,Utilities,68.37,France,Standard
6699,794,2025-07-13 12:31:57,Transfer,Restaurants,279.57,Portugal,Standard
6700,981,2025-07-31 20:17:45,Card Payment,Entertainment,107.38,UK,Standard
6701,332,2025-07-16 09:44:05,Online Payment,Entertainment,12.22,Germany,Standard
6702,991,2025-09-19 17:13:13,Transfer,Restaurants,199.06,Senegal,Standard
6703,115,2025-05-14 14:45:11,Card Payment,Groceries,20.86,Senegal,Standard
6704,657,2025-09-18 12:42:40,Card Payment,Utilities,75.41,UK,Standard
6705,140,2025-12-19 11:20:11,Transfer,Shopping,637.57,Senegal,Standard
6706,381,2025-01-21 15:33:40,Card Payment,Travel,67.54,Senegal,Standard
6707,618,2025-10-30 14:20:29,Online Payment,Transport,256.56,Spain,Standard
6708,664,2025-11-12 12:40:46,Card Payment,Healthcare,257.37,UK,Standard
6709,334,2025-02-22 06:57:08,Transfer,Restaurants,115.12,UK,Premium
6710,253,2025-11-11 16:45:27,Online Payment,Restaurants,90.2,Senegal,Standard
6711,868,2025-01-03 03:55:48,Online Payment,Healthcare,434.09,Senegal,Premium
6712,731,2025-04-10 13:47:58,Transfer,Healthcare,421.31,France,Premium
6713,53,2025-11-06 05:39:08,Online Payment,Groceries,1041.96,Spain,Business
6714,450,2025-05-19 17:07:26,Card Payment,Shopping,70.89,Senegal,Standard
6715,259,2025-09-03 14:12:55,Online Payment,Utilities,290.94,Portugal,Standard
6716,714,2025-07-20 23:00:18,Online Payment,Utilities,432.04,Spain,Premium
6717,756,2025-06-11 19:03:36,Card Payment,Healthcare,242.53,Senegal,Standard
6718,691,2025-08-01 23:06:02,Card Payment,Shopping,60.77,Germany,Standard
6719,326,2025-10-16 01:19:15,Card Payment,Transport,272.03,France,Standard
6720,656,2025-08-03 00:43:20,Cash Withdrawal,Entertainment,62.15,France,Standard
6721,380,2025-11-18 19:21:07,Card Payment,Healthcare,186.52,UK,Premium
6722,771,2025-08-15 15:25:03,Online Payment,Entertainment,188.25,UK,Standard
6723,587,2025-02-16 08:16:12,Card Payment,Transport,387.83,Senegal,Premium
6724,36,2025-09-24 08:48:09,Card Payment,Utilities,138.05,Spain,Standard
6725,357,2025-05-14 11:56:03,Transfer,Shopping,37.19,Senegal,Standard
6726,597,2025-09-22 02:01:53,Cash Withdrawal,Utilities,57.05,Senegal,Standard
6727,988,2025-02-09 03:42:00,Cash Withdrawal,Shopping,107.52,Senegal,Standard
6728,785,2025-04-17 12:07:19,Card Payment,Restaurants,244.23,UK,Standard
6729,106,2025-07-30 07:19:26,Online Payment,Shopping,181.09,Portugal,Standard
6730,138,2025-05-12 23:04:52,Card Payment,Groceries,50.39,Germany,Standard
6731,925,2025-07-14 00:06:17,Online Payment,Restaurants,159.78,UK,Standard
6732,800,2025-05-21 07:34:01,Transfer,Healthcare,119.42,Spain,Standard
6733,213,2025-07-12 07:34:30,Card Payment,Travel,5.61,Germany,Standard
6734,252,2025-11-23 06:31:31,Cash Withdrawal,Travel,173.86,Senegal,Premium
6735,607,2025-03-19 03:26:44,Online Payment,Healthcare,32.26,UK,Premium
6736,369,2025-04-27 12:46:46,Cash Withdrawal,Transport,84.35,Senegal,Standard
6737,875,2025-07-15 18:28:17,Online Payment,Healthcare,87.12,France,Premium
6738,375,2025-01-27 23:03:54,Card Payment,Shopping,163.12,Senegal,Standard
6739,905,2025-03-20 06:08:00,Cash Withdrawal,Utilities,103.47,UK,Standard
6740,263,2025-05-02 01:39:18,Card Payment,Entertainment,278.64,Senegal,Standard
6741,783,2025-11-10 00:37:08,Card Payment,Transport,577.11,UK,Premium
6742,5,2025-03-26 07:08:52,Card Payment,Restaurants,144.61,Senegal,Standard
6743,275,2025-10-15 08:12:32,Card Payment,Healthcare,15.55,Germany,Standard
6744,225,2025-10-30 20:12:00,Card Payment,Entertainment,123.54,Senegal,Standard
6745,65,2025-11-10 20:31:42,Transfer,Restaurants,169.18,Senegal,Standard
6746,797,2025-06-26 13:05:29,Card Payment,Travel,176.06,Senegal,Standard
6747,501,2025-09-26 00:07:12,Cash Withdrawal,Utilities,248.56,Portugal,Standard
6748,472,2025-10-23 10:31:11,Transfer,Restaurants,499.15,UK,Business
6749,11,2025-02-22 16:33:55,Card Payment,Healthcare,265.92,Senegal,Standard
6750,827,2025-06-27 11:46:07,Card Payment,Entertainment,126.65,Germany,Standard
6751,529,2025-07-23 21:30:30,Transfer,Groceries,781.72,Senegal,Business
6752,509,2025-04-04 01:32:02,Online Payment,Restaurants,53.32,UK,Standard
6753,259,2025-10-21 03:49:27,Card Payment,Groceries,122.79,Portugal,Standard
6754,889,2025-02-21 08:57:56,Card Payment,Travel,256.51,Senegal,Standard
6755,391,2025-02-16 10:58:01,Cash Withdrawal,Entertainment,179.56,Senegal,Standard
6756,736,2025-07-23 03:57:42,Card Payment,Groceries,292.89,UK,Standard
6757,137,2025-03-03 09:48:52,Online Payment,Utilities,51.53,Senegal,Standard
6758,3,2025-06-02 04:57:53,Cash Withdrawal,Restaurants,385.25,UK,Premium
6759,150,2025-03-18 08:25:35,Card Payment,Restaurants,55.39,UK,Standard
6760,708,2025-03-08 16:17:46,Card Payment,Groceries,9.45,Spain,Standard
6761,540,2025-05-16 08:35:06,Online Payment,Restaurants,331.3,Senegal,Premium
6762,341,2025-04-30 12:13:14,Card Payment,Healthcare,172.32,Portugal,Standard
6763,236,2025-09-06 14:57:30,Cash Withdrawal,Entertainment,292.09,UK,Standard
6764,189,2025-07-12 10:24:30,Transfer,Shopping,125.33,Senegal,Standard
6765,58,2025-04-21 13:41:18,Online Payment,Healthcare,140.22,Senegal,Standard
6766,71,2025-11-02 01:57:25,Online Payment,Groceries,893.42,UK,Standard
6767,402,2025-04-07 04:26:28,Card Payment,Utilities,232.26,Senegal,Premium
6768,739,2025-08-04 02:30:25,Online Payment,Travel,143.62,UK,Standard
6769,502,2025-05-30 11:41:47,Cash Withdrawal,Utilities,131.65,France,Standard
6770,832,2025-04-11 19:48:08,Transfer,Healthcare,213.77,UK,Standard
6771,744,2025-02-02 10:10:16,Cash Withdrawal,Shopping,62.3,Portugal,Standard
6772,443,2025-09-29 08:07:20,Card Payment,Restaurants,53.9,France,Standard
6773,202,2025-06-16 06:25:47,Transfer,Transport,63.07,Senegal,Standard
6774,740,2025-03-16 17:40:15,Card Payment,Entertainment,182.41,Germany,Standard
6775,698,2025-01-22 03:29:29,Card Payment,Shopping,276.21,Senegal,Standard
6776,285,2025-04-05 21:29:26,Card Payment,Restaurants,96.89,France,Standard
6777,159,2025-09-25 23:29:04,Card Payment,Entertainment,119.42,Senegal,Standard
6778,581,2025-06-28 01:15:35,Card Payment,Utilities,271.99,Senegal,Standard
6779,287,2025-04-07 07:09:30,Card Payment,Restaurants,209.77,Senegal,Standard
6780,659,2025-06-25 20:07:38,Online Payment,Shopping,38.32,France,Standard
6781,839,2025-09-18 23:26:41,Online Payment,Utilities,66.13,Germany,Standard
6782,966,2025-11-09 00:47:15,Transfer,Transport,883.01,Senegal,Business
6783,349,2025-06-24 20:26:22,Card Payment,Groceries,351.79,Germany,Premium
6784,494,2025-04-05 12:34:27,Card Payment,Entertainment,22.46,Spain,Standard
6785,829,2025-12-15 06:57:26,Online Payment,Restaurants,142.75,Spain,Premium
6786,15,2025-02-05 20:17:59,Card Payment,Groceries,340.14,UK,Premium
6787,447,2025-12-15 16:36:58,Transfer,Shopping,153.37,Senegal,Standard
6788,292,2025-05-18 19:56:29,Card Payment,Entertainment,54.62,France,Standard
6789,256,2025-11-23 13:52:17,Cash Withdrawal,Travel,261.48,France,Standard
6790,586,2025-12-05 00:01:28,Card Payment,Restaurants,140.13,France,Standard
6791,765,2025-11-22 09:37:06,Card Payment,Restaurants,204.86,Portugal,Standard
6792,914,2025-07-08 12:55:41,Transfer,Transport,225.07,Germany,Standard
6793,757,2025-12-04 14:51:37,Card Payment,Shopping,293.64,Germany,Standard
6794,457,2025-05-16 01:47:48,Card Payment,Groceries,236.86,Senegal,Standard
6795,757,2025-04-13 15:26:53,Card Payment,Travel,94.15,Germany,Standard
6796,842,2025-04-12 05:40:31,Card Payment,Shopping,507.01,Senegal,Premium
6797,25,2025-03-13 14:51:14,Card Payment,Shopping,255.85,UK,Standard
6798,650,2025-12-07 07:33:50,Card Payment,Utilities,93.02,UK,Standard
6799,490,2025-04-08 04:21:37,Card Payment,Restaurants,534.88,UK,Premium
6800,45,2025-10-01 09:00:34,Transfer,Entertainment,204.37,France,Standard
6801,667,2025-02-09 06:47:03,Online Payment,Entertainment,76.03,Senegal,Standard
6802,168,2025-05-22 21:21:08,Online Payment,Restaurants,445.2,France,Premium
6803,455,2025-11-17 13:53:02,Card Payment,Healthcare,23.21,Spain,Standard
6804,298,2025-01-19 16:59:28,Card Payment,Travel,190.04,France,Standard
6805,675,2025-02-05 01:20:05,Cash Withdrawal,Healthcare,159.64,France,Standard
6806,112,2025-11-24 10:49:29,Card Payment,Shopping,790.88,Senegal,Standard
6807,966,2025-10-28 23:46:18,Card Payment,Transport,891.89,Senegal,Business
6808,21,2025-12-03 02:14:51,Card Payment,Shopping,177.33,France,Standard
6809,450,2025-05-31 20:45:13,Card Payment,Utilities,207.88,Senegal,Standard
6810,178,2025-08-01 10:31:41,Online Payment,Shopping,172.69,Spain,Standard
6811,58,2025-01-21 09:59:38,Online Payment,Transport,43.38,Senegal,Standard
6812,702,2025-01-05 07:54:06,Online Payment,Transport,13.62,Portugal,Standard
6813,91,2025-08-01 00:33:41,Card Payment,Healthcare,334.28,France,Premium
6814,790,2025-05-16 19:01:10,Card Payment,Entertainment,196.01,Portugal,Standard
6815,234,2025-06-29 04:23:06,Card Payment,Transport,102.98,Senegal,Standard
6816,273,2025-02-03 12:28:46,Cash Withdrawal,Healthcare,144.87,Portugal,Standard
6817,798,2025-03-04 04:16:38,Card Payment,Travel,38.88,UK,Standard
6818,82,2025-02-19 09:19:21,Online Payment,Travel,112.76,Portugal,Premium
