transaction_id,customer_id,transaction_amount,country,transaction_type,device,transaction_hour,customer_transaction_count,customer_average_amount,international_transaction,failed_transactions,fraud
9716,1739,75.4,Germany,Card Payment,Tablet,11,17,36.82,0,0,0
9717,420,109.72,United Kingdom,Online Payment,Mobile,22,12,181.52,0,0,0
9718,2995,111.85,Portugal,Transfer,Tablet,10,4,199.28,0,0,0
9719,2552,42.88,France,Card Payment,Mobile,8,1,236.56,1,1,0
9720,2120,71.92,Germany,Transfer,Web,4,17,53.44,0,3,0
9721,3768,191.64,Germany,Cash Withdrawal,Tablet,11,33,50.01,0,0,0
9722,820,231.38,Portugal,Cash Withdrawal,Web,14,42,182.79,0,4,0
9723,3577,164.99,Portugal,Online Payment,Web,17,9,133.97,0,1,0
9724,3615,105.02,Germany,Cash Withdrawal,Web,20,23,63.01,0,1,0
9725,3722,42.12,Spain,Card Payment,Web,21,25,140.49,0,0,0
9726,2005,58.15,France,Card Payment,Tablet,7,5,94.07,0,0,0
9727,3797,154.35,United Kingdom,Card Payment,Web,21,31,57.04,0,0,0
9728,2632,62.62,United Kingdom,Transfer,Tablet,16,36,139.49,0,1,0
9729,2180,263.15,Germany,Online Payment,Mobile,19,28,81.12,1,2,0
9730,1298,44.38,Germany,Card Payment,Mobile,22,23,105.01,0,2,0
9731,1491,162.19,Senegal,Card Payment,Web,9,31,85.42,0,0,0
9732,503,48.84,Spain,Online Payment,Tablet,12,27,180.18,0,1,0
9733,2273,78.56,Spain,Card Payment,Mobile,15,19,63.34,1,0,0
9734,3416,93.61,France,Online Payment,Mobile,2,30,107.18,0,1,0
9735,2077,79.58,France,Card Payment,Web,12,11,27.92,0,0,0
9736,763,131.99,Senegal,Online Payment,Mobile,11,32,87.19,0,0,0
9737,3187,273.28,Senegal,Online Payment,Tablet,15,26,133.91,0,1,1
9738,1089,769.54,France,Cash Withdrawal,Mobile,12,31,337.01,0,0,0
9739,3009,311.51,Senegal,Cash Withdrawal,Tablet,14,15,74.8,1,3,0
9740,2837,72.53,France,Transfer,Mobile,15,16,65.62,0,1,0
9741,3342,1274.53,Portugal,Online Payment,Mobile,4,22,135.04,0,0,1
9742,2554,117.39,France,Card Payment,Mobile,7,14,150.13,0,3,0
9743,831,299.53,United Kingdom,Card Payment,Web,13,30,79.63,0,1,0
9744,838,153.85,Senegal,Online Payment,Mobile,2,31,53.95,0,0,0
9745,1147,142.75,Germany,Transfer,Mobile,2,37,80.87,0,0,0
9746,3639,74.52,Portugal,Online Payment,Mobile,20,43,60.54,1,2,0
9747,2190,229.02,France,Cash Withdrawal,Mobile,21,29,99.78,0,2,0
9748,1482,208.15,Spain,Transfer,Mobile,17,16,96.64,1,2,0
9749,609,19.93,United Kingdom,Cash Withdrawal,Web,0,23,169.95,0,1,0
9750,2047,133.67,France,Cash Withdrawal,Mobile,7,19,40.29,0,2,0
9751,88,142.97,United Kingdom,Cash Withdrawal,Tablet,0,24,65.06,0,2,0
9752,1042,53.45,Germany,Card Payment,Tablet,17,16,80.35,0,2,0
9753,533,74.96,Portugal,Cash Withdrawal,Mobile,13,32,107.52,0,0,0
9754,362,40.68,United Kingdom,Cash Withdrawal,Mobile,19,28,150.45,0,1,0
9755,3190,72.62,Germany,Transfer,Mobile,14,10,63.99,0,2,0
9756,2988,84.02,United Kingdom,Cash Withdrawal,Web,17,12,45.56,0,2,0
9757,662,231.74,Germany,Online Payment,Web,21,27,103.48,1,2,0
9758,223,59.16,Germany,Online Payment,Web,4,18,27.59,0,1,0
9759,787,153.74,Portugal,Cash Withdrawal,Web,8,19,160.46,0,2,0
9760,2918,231.81,Spain,Card Payment,Web,14,8,126.46,0,3,0
9761,268,71.49,Portugal,Card Payment,Tablet,6,4,117.24,1,2,0
9762,1134,123.2,United Kingdom,Transfer,Tablet,15,25,134.93,1,1,0
9763,2126,91.33,United Kingdom,Transfer,Web,14,22,135.78,0,7,0
9764,1105,118.54,France,Transfer,Web,7,30,111.13,0,2,0
9765,2317,28.55,Germany,Transfer,Web,16,28,468.71,0,1,0
9766,2088,152.81,Portugal,Transfer,Mobile,5,27,213.91,0,2,0
9767,3557,227.58,France,Cash Withdrawal,Mobile,5,11,147.32,0,2,0
9768,3827,166.01,Germany,Cash Withdrawal,Tablet,12,18,88.18,0,0,1
9769,943,86.31,Spain,Cash Withdrawal,Web,3,21,92.94,0,2,0
9770,39,150.65,United Kingdom,Online Payment,Tablet,22,17,288.42,0,2,0
9771,667,1231.81,France,Card Payment,Tablet,20,24,74.82,0,1,0
9772,3718,32.74,Senegal,Card Payment,Tablet,9,25,46.9,1,0,0
9773,2711,508.06,United Kingdom,Transfer,Mobile,6,24,160.67,0,4,0
9774,1961,65.32,Portugal,Transfer,Tablet,9,42,70.29,0,0,0
9775,861,121.59,United Kingdom,Card Payment,Mobile,4,13,42.65,1,0,0
9776,1685,253.58,France,Transfer,Web,12,15,254.95,0,3,0
9777,3095,35.17,France,Online Payment,Web,16,30,82.25,0,1,0
9778,1246,181.72,Spain,Card Payment,Tablet,18,28,195.87,0,1,0
9779,1316,221.47,Portugal,Card Payment,Mobile,22,12,149.9,0,3,0
9780,3283,82.07,United Kingdom,Cash Withdrawal,Mobile,22,11,99.48,0,0,0
9781,2038,136.33,France,Online Payment,Web,18,15,182.21,0,2,0
9782,2219,128.2,France,Card Payment,Tablet,20,11,101.56,0,0,0
9783,446,57.2,Germany,Online Payment,Web,7,31,166.59,0,4,0
9784,3248,228.84,Spain,Card Payment,Tablet,2,45,141.16,1,3,0
9785,461,106.36,Germany,Transfer,Web,19,10,220.86,0,2,0
9786,3098,40.83,United Kingdom,Cash Withdrawal,Tablet,18,18,79.9,1,1,0
9787,3818,83.77,Portugal,Cash Withdrawal,Mobile,13,20,191.83,0,2,0
9788,2024,23.68,Germany,Cash Withdrawal,Mobile,5,15,66.23,0,0,0
9789,2803,100.42,Portugal,Cash Withdrawal,Tablet,0,18,284.62,0,1,0
9790,1428,67.5,Senegal,Transfer,Tablet,7,38,152.5,0,1,0
9791,673,56.81,Spain,Transfer,Mobile,9,19,242.69,0,2,0
9792,3465,233.06,United Kingdom,Card Payment,Web,22,18,127.63,0,1,0
9793,3903,130.94,France,Card Payment,Tablet,9,38,79.74,0,0,0
9794,2325,119.0,Germany,Online Payment,Web,23,19,73.4,0,1,0
9795,1773,105.36,Senegal,Transfer,Web,18,42,133.5,0,2,0
9796,943,50.05,United Kingdom,Cash Withdrawal,Mobile,9,18,178.97,0,1,0
9797,3455,560.15,Germany,Transfer,Tablet,18,1,156.92,1,1,0
9798,3473,349.06,Spain,Card Payment,Web,20,16,70.91,0,1,0
9799,3915,240.17,France,Cash Withdrawal,Tablet,20,34,240.23,0,2,0
9800,2127,269.09,France,Card Payment,Tablet,2,22,119.55,0,0,0
9801,2109,138.77,Germany,Online Payment,Tablet,8,34,141.79,0,0,0
9802,3358,102.21,Germany,Online Payment,Tablet,14,25,89.85,0,2,1
9803,260,88.51,Spain,Card Payment,Mobile,12,15,36.16,0,2,0
9804,470,162.19,Portugal,Transfer,Web,19,32,139.75,0,2,0
9805,337,375.12,Spain,Online Payment,Tablet,1,13,111.12,0,0,0
9806,2950,138.15,Spain,Online Payment,Web,0,38,100.93,0,2,0
9807,2367,237.9,Senegal,Cash Withdrawal,Tablet,22,18,71.41,0,0,0
9808,2690,136.3,Senegal,Card Payment,Web,9,24,89.68,0,0,0
9809,537,144.91,France,Online Payment,Web,0,18,122.16,0,0,0
9810,688,35.13,France,Cash Withdrawal,Tablet,18,18,148.93,0,1,0
9811,2662,118.15,Germany,Card Payment,Tablet,3,14,132.22,1,1,0
9812,1856,59.5,Portugal,Cash Withdrawal,Mobile,2,31,141.8,0,2,0
9813,152,50.15,Senegal,Cash Withdrawal,Tablet,18,12,208.52,0,4,0
9814,150,92.28,Senegal,Transfer,Tablet,20,4,183.58,0,2,0
9815,2333,145.22,Spain,Online Payment,Mobile,12,8,39.16,0,0,0
9816,2672,137.06,United Kingdom,Card Payment,Tablet,2,13,28.73,1,1,0
9817,1812,138.58,Senegal,Cash Withdrawal,Tablet,4,12,136.79,0,3,0
9818,2815,248.33,Germany,Card Payment,Mobile,10,33,76.65,0,0,0
9819,3419,131.61,Germany,Cash Withdrawal,Mobile,23,17,194.08,0,2,0
9820,3491,79.76,United Kingdom,Cash Withdrawal,Tablet,16,37,37.49,0,2,0
9821,2552,119.46,Portugal,Card Payment,Tablet,22,5,220.88,0,0,0
9822,3134,293.9,Spain,Cash Withdrawal,Mobile,5,27,224.85,1,2,0
9823,2333,234.17,Germany,Card Payment,Web,19,32,203.67,0,1,0
9824,2047,61.25,Senegal,Online Payment,Mobile,14,22,172.75,1,3,0
9825,1603,237.75,United Kingdom,Transfer,Web,2,40,82.56,1,3,0
9826,2123,27.82,Spain,Online Payment,Mobile,22,13,103.49,0,2,0
9827,3459,163.15,Germany,Transfer,Tablet,16,7,152.95,0,1,0
9828,3754,63.78,United Kingdom,Online Payment,Mobile,23,19,204.32,0,0,0
9829,1045,95.27,Germany,Card Payment,Web,12,28,63.98,0,1,0
9830,1003,306.14,Spain,Cash Withdrawal,Web,23,17,106.61,1,2,0
9831,1732,30.29,Spain,Cash Withdrawal,Tablet,13,25,232.68,0,1,0
9832,2158,132.0,Spain,Cash Withdrawal,Mobile,23,29,116.89,1,1,0
9833,3139,119.42,United Kingdom,Transfer,Tablet,6,35,67.82,1,2,0
9834,3819,163.73,Senegal,Transfer,Mobile,12,13,90.09,0,1,0
9835,2220,326.26,Portugal,Online Payment,Mobile,20,9,161.38,0,2,0
9836,2631,188.98,United Kingdom,Transfer,Tablet,6,20,53.61,0,0,0
9837,1841,110.39,Portugal,Card Payment,Tablet,6,28,138.67,0,2,0
9838,2253,210.93,Germany,Cash Withdrawal,Tablet,17,10,172.06,1,2,0
9839,1652,103.78,Senegal,Transfer,Mobile,8,24,326.24,0,3,0
9840,1338,41.41,Germany,Cash Withdrawal,Web,12,11,47.99,0,0,0
9841,3086,158.69,France,Online Payment,Mobile,22,40,95.05,0,1,0
9842,856,138.49,Spain,Transfer,Tablet,4,1,431.55,0,1,0
9843,239,108.31,United Kingdom,Transfer,Mobile,1,37,125.75,0,1,0
9844,3981,39.5,Spain,Transfer,Mobile,9,13,70.43,0,1,0
9845,3843,57.69,Portugal,Transfer,Web,23,11,89.42,1,1,0
9846,715,218.5,France,Transfer,Web,14,20,148.88,0,2,0
9847,3817,48.33,Portugal,Transfer,Tablet,15,18,94.83,0,1,0
9848,1422,140.59,Spain,Card Payment,Mobile,5,2,87.7,0,1,0
9849,2786,353.61,Spain,Transfer,Tablet,4,30,72.41,0,1,0
9850,857,35.85,Germany,Card Payment,Tablet,9,22,138.57,0,0,0
9851,1095,125.2,Portugal,Card Payment,Tablet,17,27,68.23,0,1,0
9852,2966,203.47,Germany,Cash Withdrawal,Tablet,20,19,143.85,1,2,0
9853,926,602.0,Spain,Transfer,Tablet,4,41,61.42,0,2,0
9854,2375,311.16,Germany,Cash Withdrawal,Tablet,7,25,129.54,0,2,0
9855,1773,162.11,Spain,Transfer,Mobile,7,8,83.25,0,1,0
9856,2926,121.6,Portugal,Transfer,Mobile,17,5,77.02,0,3,0
9857,1777,192.85,Portugal,Online Payment,Tablet,6,34,38.0,0,0,0
9858,1226,155.87,Portugal,Card Payment,Web,15,18,91.66,0,2,0
9859,1182,838.32,United Kingdom,Online Payment,Mobile,21,13,152.37,0,2,0
9860,2069,255.03,Senegal,Card Payment,Mobile,12,28,127.0,0,2,0
9861,1182,475.91,Portugal,Transfer,Tablet,5,32,143.03,0,0,0
9862,3042,416.37,Spain,Online Payment,Tablet,16,3,165.77,0,0,0
9863,1405,115.45,Portugal,Transfer,Tablet,20,19,89.75,1,1,0
9864,3255,144.76,Senegal,Card Payment,Mobile,15,35,125.02,0,0,0
9865,3267,92.54,France,Online Payment,Web,23,10,211.61,0,3,0
9866,142,132.8,Senegal,Cash Withdrawal,Web,3,25,158.46,1,0,0
9867,834,125.61,United Kingdom,Cash Withdrawal,Web,4,20,200.49,0,0,0
9868,568,190.37,United Kingdom,Cash Withdrawal,Mobile,15,11,163.53,0,0,0
9869,1948,437.84,Portugal,Online Payment,Mobile,4,23,172.16,0,1,0
9870,2746,129.64,Portugal,Transfer,Mobile,1,14,142.97,0,2,0
9871,3739,57.09,Senegal,Card Payment,Mobile,9,19,53.79,0,4,0
9872,1822,119.55,Spain,Transfer,Mobile,9,19,78.97,0,4,0
9873,3062,39.85,France,Cash Withdrawal,Mobile,11,25,236.52,1,1,0
9874,1598,49.69,France,Card Payment,Mobile,12,16,68.83,0,0,0
9875,2296,29.54,United Kingdom,Cash Withdrawal,Mobile,17,28,224.56,0,2,0
9876,3226,26.48,Germany,Online Payment,Mobile,22,33,106.75,0,3,0
9877,2185,102.85,Germany,Transfer,Tablet,13,37,89.62,1,1,0
9878,1235,310.74,France,Online Payment,Web,22,23,163.56,0,0,0
9879,3888,161.89,Senegal,Cash Withdrawal,Mobile,1,7,229.09,0,3,0
9880,3883,109.41,France,Cash Withdrawal,Tablet,20,20,114.89,0,1,0
9881,1412,16.59,Senegal,Card Payment,Web,13,28,99.25,0,2,0
9882,1332,222.28,Senegal,Cash Withdrawal,Mobile,16,25,506.84,0,1,0
9883,1270,91.91,Spain,Online Payment,Mobile,11,28,33.1,0,1,0
9884,1530,46.47,Senegal,Cash Withdrawal,Tablet,20,18,75.12,0,2,0
9885,357,149.29,Germany,Card Payment,Web,4,25,47.91,0,1,0
9886,1964,37.23,France,Card Payment,Tablet,14,21,102.37,0,0,0
9887,1358,59.18,France,Online Payment,Mobile,5,27,125.36,0,2,0
9888,3575,236.75,United Kingdom,Cash Withdrawal,Mobile,7,28,178.57,0,3,0
9889,2261,128.84,Portugal,Card Payment,Mobile,21,17,118.29,0,2,0
9890,1968,56.88,Portugal,Online Payment,Mobile,0,22,121.44,1,4,0
9891,1302,236.71,Spain,Transfer,Mobile,10,22,144.46,0,3,0
9892,1789,187.74,France,Online Payment,Web,21,11,599.85,1,2,0
9893,3212,178.26,United Kingdom,Online Payment,Mobile,16,14,73.63,0,2,0
9894,2175,211.81,France,Transfer,Tablet,12,20,134.5,0,0,0
9895,1559,57.69,Senegal,Cash Withdrawal,Mobile,10,7,280.64,0,1,0
9896,2922,85.77,United Kingdom,Card Payment,Tablet,20,13,70.12,0,3,0
9897,3444,43.9,United Kingdom,Cash Withdrawal,Tablet,10,6,151.37,0,3,0
9898,1724,360.69,Portugal,Cash Withdrawal,Tablet,7,25,127.77,0,1,0
9899,1116,138.55,Senegal,Transfer,Mobile,21,22,187.9,0,3,0
9900,1389,295.85,Spain,Card Payment,Tablet,3,27,147.9,0,0,0
9901,1433,204.46,France,Cash Withdrawal,Mobile,13,13,57.63,1,1,0
9902,3896,31.81,Spain,Card Payment,Tablet,23,15,92.79,0,1,0
9903,2508,134.46,Senegal,Cash Withdrawal,Mobile,14,21,159.62,0,4,0
9904,276,233.23,France,Transfer,Tablet,16,19,142.38,0,2,0
9905,1446,56.69,United Kingdom,Online Payment,Tablet,10,9,226.77,0,0,0
9906,641,186.03,France,Card Payment,Tablet,17,19,101.84,1,1,0
9907,2895,105.02,United Kingdom,Online Payment,Tablet,21,4,109.33,0,2,0
9908,1843,301.59,Spain,Cash Withdrawal,Mobile,6,3,123.11,0,1,0
9909,3044,110.6,United Kingdom,Online Payment,Web,2,28,125.01,0,1,0
9910,3599,130.97,Spain,Card Payment,Web,13,18,159.61,1,1,0
9911,469,80.84,Portugal,Cash Withdrawal,Mobile,23,17,150.92,0,1,0
9912,3806,46.92,France,Cash Withdrawal,Mobile,0,26,95.46,0,2,0
9913,310,120.36,Portugal,Online Payment,Tablet,1,12,174.97,1,1,1
9914,2971,77.71,Portugal,Transfer,Mobile,14,28,127.31,0,0,0
9915,2486,257.31,Portugal,Online Payment,Mobile,5,26,188.18,1,0,0
9916,2665,105.04,France,Online Payment,Web,6,23,172.5,1,1,0
9917,538,240.36,Spain,Online Payment,Mobile,5,36,193.92,0,1,0
9918,95,267.73,Portugal,Card Payment,Mobile,4,25,52.48,0,0,0
9919,3438,304.05,Portugal,Cash Withdrawal,Tablet,2,30,64.07,0,2,0
9920,2618,45.04,Senegal,Transfer,Mobile,17,29,40.41,0,0,0
9921,53,37.86,Portugal,Online Payment,Web,20,30,78.04,0,5,0
9922,2960,106.57,United Kingdom,Transfer,Mobile,11,2,106.09,1,0,0
9923,2760,273.67,Senegal,Transfer,Web,9,8,101.73,0,2,0
9924,2398,145.68,France,Cash Withdrawal,Mobile,12,22,97.15,0,0,0
9925,2906,219.85,United Kingdom,Cash Withdrawal,Web,14,21,96.23,0,2,0
9926,1987,687.22,Portugal,Online Payment,Tablet,23,28,270.44,0,4,0
9927,3517,240.52,France,Card Payment,Web,11,26,201.47,0,0,0
9928,3280,45.13,United Kingdom,Online Payment,Mobile,8,26,103.04,0,1,0
9929,774,94.34,Portugal,Transfer,Mobile,9,9,87.21,0,2,0
9930,2275,38.03,Senegal,Cash Withdrawal,Tablet,17,16,126.46,0,2,0
9931,2829,182.02,Germany,Online Payment,Web,9,6,115.61,0,2,0
9932,3714,73.19,France,Card Payment,Web,20,45,109.7,0,0,0
9933,87,512.36,France,Card Payment,Mobile,17,24,122.14,1,2,0
9934,31,141.43,France,Card Payment,Mobile,3,29,72.51,0,1,1
9935,1411,211.45,United Kingdom,Online Payment,Tablet,13,22,220.26,0,1,0
9936,3713,30.88,France,Cash Withdrawal,Tablet,9,4,69.78,0,4,0
9937,960,176.71,Senegal,Cash Withdrawal,Mobile,9,35,259.58,0,1,0
9938,2598,191.56,Germany,Cash Withdrawal,Web,0,33,80.71,0,2,0
9939,939,94.57,Spain,Transfer,Tablet,20,26,36.71,0,1,0
9940,1615,185.05,Senegal,Transfer,Web,20,36,399.71,1,1,0
9941,2803,110.04,Spain,Card Payment,Web,7,27,82.92,0,2,0
9942,3726,63.8,Germany,Card Payment,Web,12,5,75.22,0,2,0
9943,584,445.83,Spain,Cash Withdrawal,Web,16,19,105.65,0,3,0
9944,3736,917.63,Portugal,Online Payment,Mobile,1,2,119.29,0,1,0
9945,817,83.81,Spain,Transfer,Mobile,4,12,126.36,0,3,0
9946,1072,198.43,France,Transfer,Web,22,28,119.43,0,1,0
9947,1445,205.94,United Kingdom,Cash Withdrawal,Tablet,5,29,97.35,0,2,0
9948,207,163.78,France,Transfer,Tablet,23,10,392.92,0,1,0
9949,408,163.18,Spain,Cash Withdrawal,Tablet,8,1,613.17,0,1,0
9950,3350,88.59,United Kingdom,Card Payment,Web,7,23,130.91,0,1,0
9951,721,282.65,Germany,Transfer,Web,20,13,39.15,0,2,0
9952,2369,107.95,Senegal,Cash Withdrawal,Tablet,8,10,145.57,0,2,0
9953,3554,301.9,Portugal,Card Payment,Tablet,6,14,76.79,0,3,0
9954,3112,416.96,Senegal,Online Payment,Mobile,2,37,114.49,0,0,0
9955,389,96.21,France,Transfer,Web,8,14,144.04,0,2,0
9956,1013,68.73,Germany,Card Payment,Mobile,10,37,46.09,0,3,0
9957,3073,78.59,Portugal,Online Payment,Mobile,9,22,102.09,0,2,0
9958,1087,138.3,Senegal,Cash Withdrawal,Web,14,25,43.51,0,2,0
9959,232,83.93,Portugal,Online Payment,Web,18,35,489.56,1,2,0
9960,2645,369.16,France,Online Payment,Web,11,16,70.7,1,1,0
9961,2879,151.53,Senegal,Cash Withdrawal,Mobile,18,26,117.65,1,2,0
9962,3770,69.73,France,Online Payment,Web,10,43,151.41,0,3,0
9963,1686,108.76,United Kingdom,Transfer,Web,0,16,114.27,0,1,0
9964,930,531.99,Germany,Transfer,Web,9,23,102.5,0,1,0
9965,3096,548.41,France,Online Payment,Mobile,5,6,55.81,1,1,0
9966,218,84.81,Germany,Card Payment,Tablet,1,23,117.7,0,1,0
9967,845,123.44,Senegal,Cash Withdrawal,Mobile,17,32,123.92,0,2,0
9968,612,165.03,France,Card Payment,Mobile,5,34,39.6,0,3,0
9969,3861,67.42,Germany,Cash Withdrawal,Web,8,11,55.75,0,0,0
9970,1622,471.28,Germany,Online Payment,Mobile,10,38,80.8,0,1,0
9971,66,249.36,Spain,Transfer,Web,1,32,56.14,0,1,0
9972,2426,112.47,Germany,Cash Withdrawal,Mobile,19,22,133.6,0,2,0
9973,2397,518.33,France,Cash Withdrawal,Tablet,22,20,170.63,0,1,0
9974,1948,185.88,Spain,Transfer,Web,7,26,166.58,0,1,0
9975,1377,114.07,Germany,Transfer,Mobile,23,24,82.37,0,1,0
9976,3289,388.99,Germany,Transfer,Web,14,10,114.0,0,3,0
9977,2207,54.06,Spain,Transfer,Web,23,30,25.62,0,0,0
9978,1766,87.9,Senegal,Card Payment,Web,12,19,43.35,0,3,0
9979,584,135.83,Senegal,Online Payment,Tablet,14,6,142.85,0,2,0
9980,3324,172.01,Senegal,Cash Withdrawal,Web,15,14,163.25,0,2,0
9981,3146,234.73,United Kingdom,Cash Withdrawal,Mobile,7,1,175.3,0,2,0
9982,3219,80.82,Germany,Online Payment,Tablet,3,8,107.31,0,1,0
9983,1634,51.86,France,Cash Withdrawal,Mobile,18,20,385.49,0,1,0
9984,3086,299.51,Germany,Transfer,Mobile,1,20,98.1,0,5,0
9985,3884,220.22,France,Transfer,Tablet,6,18,281.75,0,0,0
9986,2276,166.16,Spain,Card Payment,Web,16,35,147.63,0,1,0
9987,2570,63.54,United Kingdom,Online Payment,Mobile,19,32,304.21,0,0,0
9988,3889,25.6,Germany,Card Payment,Tablet,12,7,67.83,1,0,0
9989,3526,98.37,Spain,Online Payment,Web,7,7,64.73,0,2,0
9990,3804,27.68,Senegal,Cash Withdrawal,Tablet,20,23,130.98,0,1,0
9991,1230,485.68,Germany,Cash Withdrawal,Mobile,1,7,98.35,0,0,0
9992,2771,47.5,United Kingdom,Online Payment,Tablet,18,24,119.05,0,1,0
9993,2652,149.9,Germany,Card Payment,Web,13,1,144.49,0,0,0
9994,2877,86.68,Spain,Card Payment,Tablet,14,26,40.09,0,0,0
9995,2333,188.07,Germany,Online Payment,Mobile,20,21,194.35,0,1,0
9996,3050,193.47,Germany,Online Payment,Web,7,31,51.33,0,2,0
9997,3538,315.06,United Kingdom,Transfer,Web,7,29,159.02,0,1,1
9998,3286,68.34,Germany,Cash Withdrawal,Web,0,30,101.52,0,2,0
9999,1130,87.91,Senegal,Transfer,Tablet,7,28,61.07,0,2,0
10000,401,122.85,Senegal,Online Payment,Web,4,17,302.85,0,1,0
10001,19,28.48,Portugal,Online Payment,Tablet,0,17,78.51,0,3,0
10002,2627,157.81,Spain,Online Payment,Mobile,16,1,101.34,0,1,0
10003,282,58.22,Germany,Online Payment,Web,1,13,104.66,0,3,0
10004,16,122.22,France,Card Payment,Mobile,5,16,86.58,0,1,0
10005,1233,205.99,United Kingdom,Online Payment,Web,2,26,158.48,0,2,0
10006,379,155.77,Germany,Cash Withdrawal,Tablet,13,20,49.11,0,2,0
10007,3479,142.04,Germany,Cash Withdrawal,Web,1,11,125.32,0,1,0
10008,3328,90.9,Spain,Transfer,Mobile,18,26,188.86,0,1,0
10009,2759,98.09,Portugal,Cash Withdrawal,Mobile,19,27,59.57,0,0,0
10010,3172,119.51,Germany,Card Payment,Web,12,21,73.8,0,1,0
10011,1497,235.71,Germany,Online Payment,Web,5,21,135.95,0,1,0
10012,2327,199.34,Spain,Cash Withdrawal,Mobile,21,19,90.04,0,3,0
10013,1872,132.64,Senegal,Cash Withdrawal,Web,14,19,38.61,0,1,0
10014,547,40.25,Germany,Cash Withdrawal,Web,22,18,64.29,0,0,0
10015,3894,157.62,Germany,Online Payment,Tablet,19,1,64.43,0,2,0
10016,454,36.96,Spain,Card Payment,Tablet,13,15,83.1,0,0,0
10017,952,49.6,Portugal,Card Payment,Tablet,1,25,330.68,1,3,0
10018,1835,74.13,Spain,Online Payment,Web,12,3,46.83,0,1,0
10019,215,499.75,France,Transfer,Mobile,0,15,224.74,0,0,0
10020,2869,110.6,Germany,Cash Withdrawal,Mobile,6,25,69.22,0,0,0
10021,1408,15.96,United Kingdom,Transfer,Mobile,0,26,137.11,0,3,0
10022,1065,66.82,United Kingdom,Online Payment,Mobile,20,22,114.6,0,1,0
10023,3615,378.11,Senegal,Transfer,Web,8,23,193.75,0,1,0
10024,108,82.79,Spain,Cash Withdrawal,Mobile,2,26,47.38,0,1,0
10025,1650,120.34,United Kingdom,Cash Withdrawal,Web,5,1,144.96,0,1,0
10026,1822,198.44,Germany,Cash Withdrawal,Web,22,38,84.48,0,1,0
10027,1242,310.3,Spain,Cash Withdrawal,Mobile,19,8,153.15,0,0,0
10028,605,170.47,Spain,Online Payment,Web,21,2,103.12,0,1,0
10029,3967,480.92,Portugal,Transfer,Tablet,3,25,69.7,0,0,0
10030,42,247.63,Germany,Card Payment,Web,7,24,48.74,0,0,0
10031,3880,114.8,United Kingdom,Cash Withdrawal,Web,1,1,111.67,0,1,0
10032,88,108.84,Germany,Card Payment,Tablet,18,25,111.85,1,1,0
10033,1935,45.25,Senegal,Card Payment,Web,9,1,120.04,0,0,0
10034,2691,92.2,Senegal,Transfer,Tablet,13,1,53.53,0,1,0
10035,2517,94.57,Senegal,Online Payment,Tablet,17,4,150.34,0,3,0
10036,1287,171.85,Spain,Card Payment,Mobile,19,9,114.48,1,4,0
10037,1887,82.61,Germany,Card Payment,Web,6,19,367.1,0,3,0
10038,2047,150.35,United Kingdom,Card Payment,Tablet,22,31,271.04,0,2,0
10039,1397,169.12,France,Cash Withdrawal,Mobile,18,28,441.2,0,2,0
10040,942,78.82,Spain,Online Payment,Tablet,15,30,72.43,0,2,0
10041,14,269.97,Senegal,Cash Withdrawal,Mobile,8,31,263.13,0,2,0
10042,676,177.06,Portugal,Online Payment,Tablet,21,16,292.95,0,2,0
10043,1280,403.86,Portugal,Cash Withdrawal,Mobile,0,20,215.86,0,0,0
10044,3863,138.93,France,Transfer,Mobile,1,14,146.08,0,1,0
10045,2798,229.29,Spain,Online Payment,Web,17,11,53.77,0,1,0
10046,2844,210.23,France,Transfer,Web,17,1,51.34,0,0,0
10047,939,147.65,United Kingdom,Transfer,Mobile,2,22,91.1,0,2,0
10048,1158,79.87,Germany,Online Payment,Web,15,18,113.06,0,2,0
10049,347,77.68,Portugal,Cash Withdrawal,Mobile,10,10,110.06,0,5,0
10050,3807,71.25,France,Card Payment,Mobile,8,1,113.81,0,1,0
10051,2381,110.39,Germany,Transfer,Web,15,29,38.07,0,2,0
10052,468,147.12,Germany,Cash Withdrawal,Mobile,7,20,142.6,0,4,0
10053,2900,125.01,Senegal,Card Payment,Web,12,24,73.8,0,2,0
10054,3506,146.12,Germany,Transfer,Web,6,1,113.76,0,2,0
10055,3427,115.6,Germany,Cash Withdrawal,Web,3,20,171.91,0,1,0
10056,1573,102.61,France,Card Payment,Tablet,3,17,88.96,0,4,0
10057,3803,102.11,Senegal,Transfer,Mobile,19,21,268.12,0,1,0
10058,622,185.19,France,Card Payment,Mobile,6,30,216.1,0,1,0
10059,2735,120.75,United Kingdom,Card Payment,Mobile,20,19,244.25,0,0,0
10060,66,100.48,Germany,Transfer,Tablet,9,16,97.53,0,1,0
10061,2064,59.69,Germany,Transfer,Web,10,11,70.7,1,2,0
10062,3385,50.55,Senegal,Online Payment,Tablet,21,31,94.86,0,0,0
10063,1376,108.34,United Kingdom,Online Payment,Web,19,23,117.69,0,2,0
10064,3704,67.49,Senegal,Transfer,Web,16,45,50.45,0,1,0
10065,2937,92.76,United Kingdom,Online Payment,Web,11,10,92.8,0,2,0
10066,3055,74.09,Senegal,Transfer,Tablet,1,19,84.02,0,1,0
10067,2483,82.47,United Kingdom,Cash Withdrawal,Mobile,3,6,66.6,1,2,0
10068,2445,104.01,United Kingdom,Transfer,Mobile,12,16,86.04,0,0,0
